,start_time,end_time,instrument,note,note_value
5032,15109598,15119326,42,56,Triplet
5033,15119326,15155678,43,50,Tied Quarter-Sixteenth
5034,15119326,15155678,41,62,Tied Quarter-Sixteenth
5035,15119326,15128542,42,62,Triplet
5036,15129054,15136222,42,62,Triplet
5037,15136734,15145950,42,62,Triplet
5038,15146462,15174621,1,43,Quarter
5039,15146462,15174621,1,31,Quarter
5040,15146462,15155166,42,62,Triplet
5041,15155678,15164894,42,62,Triplet
5042,15160286,15174621,41,59,Eighth
5043,15160286,15174621,43,47,Eighth
5044,15164894,15174621,42,59,Triplet
5045,15174621,15190494,43,48,Eighth
5046,15174621,15185374,42,60,Triplet
5047,15174621,15204318,1,44,Quarter
5048,15174621,15190494,41,60,Eighth
5049,15174621,15204318,1,32,Quarter
5050,15185374,15194590,42,60,Triplet
5051,15190494,15204318,43,55,Eighth
5052,15190494,15204318,41,67,Eighth
5053,15195102,15203806,42,67,Triplet
5054,15204318,15245790,1,38,Tied Quarter-Sixteenth
5055,15204318,15245790,1,50,Tied Quarter-Sixteenth
5056,15204318,15214046,42,66,Triplet
5057,15204318,15218654,41,66,Eighth
5058,15204318,15218654,43,54,Eighth
5059,15214046,15224798,42,66,Triplet
5060,15218654,15236062,41,72,Eighth
5061,15218654,15236062,43,60,Eighth
5062,15225822,15236062,42,72,Triplet
5063,15236062,15264733,1,55,Quarter
5064,15236062,15250398,41,71,Eighth
5065,15236062,15264733,1,67,Quarter
5066,15236062,15250398,43,59,Eighth
5067,15236062,15245790,42,71,Triplet
5068,15245790,15254494,42,71,Triplet
5069,15250398,15264222,43,65,Eighth
5070,15250398,15264733,1,35,Eighth
5071,15250398,15264733,1,47,Eighth
5072,15250398,15264222,41,77,Eighth
5073,15254494,15264222,42,65,Triplet
5074,15264733,15290846,1,68,Quarter
5075,15264733,15286750,43,63,Dotted Eighth
5076,15264733,15273438,42,63,Triplet
5077,15264733,15277534,1,36,Eighth
5078,15264733,15290846,1,56,Quarter
5079,15264733,15277534,1,48,Eighth
5080,15264733,15286750,41,75,Dotted Eighth
5081,15273949,15281630,42,63,Triplet
5082,15277534,15290334,1,43,Eighth
5083,15277534,15290334,1,55,Eighth
5084,15282142,15290334,42,63,Triplet
5085,15290846,15304670,1,42,Eighth
5086,15290846,15304670,1,54,Eighth
5087,15290846,15331294,1,74,Tied Quarter-Sixteenth
5088,15290846,15331294,1,62,Tied Quarter-Sixteenth
5089,15300573,15309278,42,62,Triplet
5090,15304670,15321054,1,48,Eighth
5091,15304670,15321054,1,60,Eighth
5092,15304670,15321054,43,60,Eighth
5093,15304670,15335902,41,74,Quarter
5094,15309278,15321054,42,62,Triplet
5095,15321054,15330782,42,62,Triplet
5096,15321054,15335902,43,59,Eighth
5097,15321054,15335902,1,59,Eighth
5098,15321054,15335902,1,47,Eighth
5099,15331294,15341022,42,62,Triplet
5100,15335902,15351262,1,65,Eighth
5101,15335902,15351262,43,65,Eighth
5102,15335902,15351262,1,53,Eighth
5103,15335902,15351262,41,71,Eighth
5104,15335902,15351262,1,59,Eighth
5105,15335902,15351262,1,71,Eighth
5106,15341533,15350750,42,59,Triplet
5107,15351262,15364574,1,52,Eighth
5108,15351262,15364574,1,60,Eighth
5109,15351262,15364574,43,64,Eighth
5110,15351262,15364574,1,72,Eighth
5111,15351262,15359966,42,60,Triplet
5112,15351262,15364574,41,72,Eighth
5113,15351262,15364574,1,64,Eighth
5114,15360478,15366622,42,60,Triplet
5115,15364574,15376862,41,79,Eighth
5116,15364574,15376862,1,79,Eighth
5117,15364574,15376862,1,46,Eighth
5118,15364574,15376862,43,58,Eighth
5119,15364574,15376862,1,67,Eighth
5120,15364574,15376862,1,58,Eighth
5121,15366622,15376862,42,67,Triplet
5122,15376862,15391710,1,66,Eighth
5123,15376862,15391710,1,78,Eighth
5124,15376862,15386078,41,78,Triplet
5125,15376862,15391710,1,45,Eighth
5126,15376862,15386078,42,72,Triplet
5127,15376862,15391710,43,57,Eighth
5128,15376862,15391710,1,57,Eighth
5129,15386078,15395806,42,72,Triplet
5130,15386078,15395806,41,78,Triplet
5131,15391710,15406046,43,62,Eighth
5132,15391710,15406046,1,62,Eighth
5133,15391710,15406046,1,72,Eighth
5134,15391710,15406046,1,84,Eighth
5135,15391710,15406046,1,50,Eighth
5136,15396318,15405534,41,78,Triplet
5137,15396318,15405534,42,72,Triplet
5138,15406046,15421406,1,61,Eighth
5139,15406046,15421406,1,83,Eighth
5140,15406046,15415774,41,77,Triplet
5141,15406046,15415774,42,71,Triplet
5142,15406046,15421406,1,49,Eighth
5143,15406046,15421406,43,61,Eighth
5144,15406046,15421406,1,71,Eighth
5145,15416286,15426014,42,71,Triplet
5146,15416286,15426014,41,77,Triplet
5147,15421406,15435742,43,56,Eighth
5148,15421406,15435742,1,77,Eighth
5149,15421406,15435742,1,44,Eighth
5150,15421406,15435742,1,89,Eighth
5151,15421406,15435742,1,56,Eighth
5152,15426526,15435230,42,71,Triplet
5153,15426526,15435230,41,77,Triplet
5154,15435742,15451102,1,88,Eighth
5155,15435742,15451102,1,76,Eighth
5156,15435742,15444957,41,76,Triplet
5157,15435742,15451102,1,43,Eighth
5158,15435742,15444957,42,70,Triplet
5159,15435742,15451102,43,55,Eighth
5160,15435742,15451102,1,55,Eighth
5161,15444957,15455710,42,70,Triplet
5162,15444957,15455710,41,76,Triplet
5163,15451102,15464414,43,60,Eighth
5164,15451102,15464414,1,70,Eighth
5165,15451102,15464414,1,60,Eighth
5166,15451102,15464414,1,82,Eighth
5167,15451102,15464414,1,48,Eighth
5168,15455710,15464414,42,70,Triplet
5169,15455710,15464414,41,76,Triplet
5170,15464926,15477726,1,47,Eighth
5171,15464926,15477726,1,69,Eighth
5172,15464926,15477726,1,59,Eighth
5173,15464926,15473118,41,75,Triplet
5174,15464926,15477726,1,81,Eighth
5175,15464926,15473118,42,69,Triplet
5176,15464926,15477726,43,59,Eighth
5177,15473630,15481822,42,69,Triplet
5178,15473630,15481822,41,75,Triplet
5179,15477726,15488478,43,54,Eighth
5180,15477726,15488478,1,75,Eighth
5181,15477726,15488478,1,54,Eighth
5182,15477726,15488478,1,87,Eighth
5183,15477726,15488478,1,42,Eighth
5184,15481822,15487966,41,75,Triplet
5185,15481822,15487966,42,69,Triplet
5186,15488478,15504862,1,86,Eighth
5187,15488478,15498718,41,74,Triplet
5188,15488478,15498718,42,68,Triplet
5189,15488478,15504862,1,41,Eighth
5190,15488478,15504862,43,53,Eighth
5191,15488478,15504862,1,74,Eighth
5192,15488478,15504862,1,53,Eighth
5193,15499229,15508958,41,74,Triplet
5194,15499229,15508958,42,68,Triplet
5195,15504862,15518686,1,46,Eighth
5196,15504862,15518686,43,58,Eighth
5197,15504862,15518686,1,58,Eighth
5198,15504862,15518686,1,68,Eighth
5199,15504862,15518686,1,80,Eighth
5200,15508958,15518686,42,68,Triplet
5201,15508958,15518686,41,74,Triplet
5202,15518686,15527902,41,74,Triplet
5203,15518686,15533022,1,59,Eighth
5204,15518686,15533022,43,59,Eighth
5205,15518686,15533022,1,67,Eighth
5206,15518686,15527902,42,67,Triplet
5207,15518686,15533022,1,79,Eighth
5208,15518686,15533022,1,47,Eighth
5209,15528414,15536606,42,67,Triplet
5210,15528414,15536606,41,74,Triplet
5211,15533022,15546334,1,71,Eighth
5212,15533022,15546334,1,41,Eighth
5213,15533022,15546334,1,83,Eighth
5214,15533022,15546334,1,53,Eighth
5215,15533022,15546334,43,53,Eighth
5216,15537118,15546334,41,74,Triplet
5217,15537118,15546334,42,67,Triplet
5218,15546846,15551966,41,75,Triplet Sixteenth
5219,15546846,15551966,42,67,Triplet Sixteenth
5220,15546846,15551966,1,39,Triplet Sixteenth
5221,15546846,15551966,43,51,Triplet Sixteenth
5222,15546846,15551966,1,72,Triplet Sixteenth
5223,15546846,15551966,1,51,Triplet Sixteenth
5224,15546846,15551966,1,84,Triplet Sixteenth
5225,15561694,15567326,1,77,Triplet Sixteenth
5226,15561694,15567326,41,72,Triplet Sixteenth
5227,15561694,15567326,41,77,Triplet Sixteenth
5228,15561694,15567326,42,60,Triplet Sixteenth
5229,15561694,15567326,1,74,Triplet Sixteenth
5230,15561694,15567326,1,44,Triplet Sixteenth
5231,15561694,15567326,1,86,Triplet Sixteenth
5232,15561694,15567326,1,32,Triplet Sixteenth
5233,15561694,15567326,43,44,Triplet Sixteenth
5234,15561694,15567326,42,65,Triplet Sixteenth
5235,15576542,15586270,42,60,Sixteenth
5236,15576542,15586270,1,79,Sixteenth
5237,15576542,15586270,42,67,Sixteenth
5238,15576542,15586270,1,75,Sixteenth
5239,15576542,15586270,1,43,Sixteenth
5240,15576542,15594462,41,72,Eighth
5241,15576542,15594462,41,79,Eighth
5242,15576542,15586270,1,87,Sixteenth
5243,15576542,15586270,1,31,Sixteenth
5244,15576542,15586270,43,43,Sixteenth
5245,15608286,15619038,1,77,Sixteenth
5246,15608286,15619038,1,43,Sixteenth
5247,15608286,15628254,41,71,Eighth
5248,15608286,15637470,42,62,Dotted Eighth
5249,15608286,15619038,1,71,Sixteenth
5250,15608286,15619038,1,55,Sixteenth
5251,15608286,15628254,41,79,Eighth
5252,15608286,15619038,1,83,Sixteenth
5253,15608286,15628254,42,55,Eighth
5254,15608286,15619038,43,55,Sixteenth
5255,15619038,15637470,42,67,Eighth
5256,15647198,15663582,41,60,Eighth
5257,15647198,15674845,1,75,Dotted Eighth
5258,15647198,15680478,43,36,Quarter
5259,15647198,15846878,1,36,Unknown
5260,15647198,15680478,43,48,Quarter
5261,15647198,15738333,1,33,Dotted Half
5262,15647198,15846878,1,39,Unknown
5263,15647198,15738333,1,45,Dotted Half
5264,15647198,15679966,41,66,Quarter
5265,15647198,15674845,1,78,Dotted Eighth
5266,15647198,15680478,42,60,Quarter
5267,15647198,15674845,1,84,Dotted Eighth
5268,15647198,15674845,1,72,Dotted Eighth
5269,15656925,15679966,41,72,Dotted Eighth
5270,15680478,15780830,43,48,Dotted Half
5271,15680478,15780830,42,60,Dotted Half
5272,15747550,15846878,1,31,Dotted Half
5273,15747550,15846878,1,43,Dotted Half
5274,15780830,15813086,42,59,Quarter
5275,15780830,15813086,43,47,Quarter
5276,15813086,15840734,42,60,Dotted Eighth
5277,15813086,15840734,43,48,Dotted Eighth
5278,15846878,15945693,1,30,Dotted Half
5279,15846878,15945693,1,42,Dotted Half
5280,15846878,15945693,1,40,Dotted Half
5281,15846878,15981022,43,48,Whole
5282,15846878,15981022,42,60,Whole
5283,15945693,16032734,1,40,Dotted Half
5284,15945693,16032734,1,43,Dotted Half
5285,15945693,16032734,1,31,Dotted Half
5286,15981022,16010206,42,59,Quarter
5287,15981022,16010206,43,47,Quarter
5288,16010206,16056798,43,48,Dotted Quarter
5289,16010206,16074206,42,60,Half
5290,16039902,16074206,1,44,Quarter
5291,16039902,16074206,1,32,Quarter
5292,16057310,16091102,43,51,Quarter
5293,16074206,16135133,1,43,Half
5294,16074206,16108510,42,59,Quarter
5295,16074206,16135133,1,31,Half
5296,16091614,16125406,43,51,Quarter
5297,16108510,16143326,42,60,Quarter
5298,16125406,16158686,43,51,Quarter
5299,16143326,16177630,1,42,Quarter
5300,16143326,16177630,1,30,Quarter
5301,16143326,16177630,42,62,Quarter
5302,16159198,16191966,43,51,Quarter
5303,16177630,16238046,1,31,Half
5304,16177630,16208862,42,59,Quarter
5305,16177630,16238046,1,43,Half
5306,16192478,16227294,43,51,Quarter
5307,16208862,16241118,42,60,Dotted Eighth
5308,16227806,16247262,43,51,Eighth
5309,16247773,16285150,1,32,Quarter
5310,16247773,16285150,1,44,Quarter
5311,16247773,16285150,42,65,Quarter
5312,16247773,16266206,43,48,Eighth
5313,16266206,16302046,43,48,Quarter
5314,16285150,16316894,42,63,Quarter
5315,16285150,16343006,1,43,Half
5316,16285150,16343006,1,31,Half
5317,16302046,16333790,43,48,Quarter
5318,16316894,16334302,42,62,Eighth
5319,16334302,16353758,43,48,Eighth
5320,16334302,16353758,42,57,Eighth
5321,16353758,16369629,43,51,Eighth
5322,16353758,16430046,42,60,Dotted Quarter
5323,16353758,16392670,1,30,Quarter
5324,16353758,16392670,1,42,Quarter
5325,16369629,16392670,43,57,Eighth
5326,16392670,16417758,43,50,Eighth
5327,16392670,16471518,1,31,Half
5328,16392670,16471518,1,43,Half
5329,16417758,16439774,43,55,Eighth
5330,16439774,16480734,41,67,Quarter
5331,16439774,16461278,42,59,Eighth
5332,16439774,16461278,43,50,Eighth
5333,16461278,16480222,43,55,Eighth
5334,16461278,16480222,42,65,Eighth
5335,16480734,16502238,42,64,Eighth
5336,16480734,16502238,43,52,Eighth
5337,16480734,16514014,1,31,Dotted Eighth
5338,16480734,16514014,1,43,Dotted Eighth
5339,16480734,16521694,41,72,Quarter
5340,16502238,16521694,42,67,Eighth
5341,16502238,16521694,43,55,Eighth
5342,16521694,16542174,42,62,Eighth
5343,16521694,16559582,41,71,Quarter
5344,16521694,16542174,43,50,Eighth
5345,16521694,16626654,1,31,Dotted Half
5346,16521694,16626654,1,43,Dotted Half
5347,16542174,16559582,42,67,Eighth
5348,16542174,16559582,43,55,Eighth
5349,16559582,16580574,43,52,Eighth
5350,16559582,16580574,42,64,Eighth
5351,16559582,16566750,41,72,Triplet Sixteenth
5352,16566750,16574430,41,74,Triplet Sixteenth
5353,16574430,16580574,41,72,Triplet Sixteenth
5354,16580574,16598494,43,55,Eighth
5355,16580574,16590301,41,71,Sixteenth
5356,16580574,16598494,42,67,Eighth
5357,16590301,16599005,41,72,Sixteenth
5358,16599005,16612318,42,65,Eighth
5359,16599005,16612318,43,53,Eighth
5360,16599005,16633822,41,74,Quarter
5361,16612318,16633822,42,67,Eighth
5362,16612318,16633822,43,55,Eighth
5363,16633822,16650206,42,62,Eighth
5364,16633822,16740830,1,31,Dotted Half
5365,16633822,16669150,41,71,Quarter
5366,16633822,16740830,1,43,Dotted Half
5367,16633822,16650206,43,50,Eighth
5368,16650206,16669150,42,67,Eighth
5369,16650206,16669150,43,55,Eighth
5370,16669150,16689629,42,64,Eighth
5371,16669150,16701918,41,72,Dotted Eighth
5372,16669150,16689629,43,52,Eighth
5373,16689629,16708574,42,67,Eighth
5374,16689629,16708574,43,55,Eighth
5375,16708574,16731102,43,57,Eighth
5376,16708574,16731102,42,69,Eighth
5377,16708574,16743389,41,77,Quarter
5378,16731102,16743389,42,72,Eighth
5379,16731102,16743389,43,60,Eighth
5380,16743389,16807390,1,31,Dotted Quarter
5381,16743389,16778206,41,76,Quarter
5382,16743389,16807390,1,43,Dotted Quarter
5383,16743389,16761821,42,67,Eighth
5384,16743389,16761821,43,55,Eighth
5385,16761821,16778206,43,60,Eighth
5386,16761821,16778206,42,72,Eighth
5387,16778206,16796638,43,53,Eighth
5388,16778206,16796638,42,65,Eighth
5389,16778206,16796638,41,74,Eighth
5390,16796638,16818142,43,54,Eighth
5391,16796638,16818142,41,69,Eighth
5392,16796638,16818142,42,66,Eighth
5393,16818654,16856542,41,72,Quarter
5394,16818654,16869854,1,43,Tied Quarter-Sixteenth
5395,16818654,16838622,42,69,Eighth
5396,16818654,16869854,1,31,Tied Quarter-Sixteenth
5397,16818654,16838622,43,57,Eighth
5398,16838622,16856542,43,50,Eighth
5399,16838622,16856542,42,62,Eighth
5400,16856542,16876510,43,55,Eighth
5401,16856542,16876510,42,67,Eighth
5402,16856542,16905694,41,71,Tied Quarter-Sixteenth
5403,16876510,16894430,42,62,Eighth
5404,16876510,16894430,1,31,Eighth
5405,16876510,16894430,43,50,Eighth
5406,16876510,16894430,1,43,Eighth
5407,16894430,16927198,1,71,Dotted Eighth
5408,16894430,16912862,43,55,Eighth
5409,16894430,16912862,1,55,Eighth
5410,16894430,16927198,1,67,Dotted Eighth
5411,16894430,16912350,42,67,Eighth
5412,16894430,16927198,1,62,Dotted Eighth
5413,16894430,16912862,1,43,Eighth
5414,16912862,16933854,42,67,Eighth
5415,16912862,16933854,41,71,Eighth
5416,16912862,16933854,43,62,Eighth
5417,16912862,16933854,1,41,Eighth
5418,16912862,16933854,1,53,Eighth
5419,16934366,16970718,43,62,Quarter
5420,16934366,16970718,1,62,Quarter
5421,16934366,16970718,1,68,Quarter
5422,16934366,16970718,1,71,Quarter
5423,16934366,16970718,41,71,Quarter
5424,16934366,16970718,42,68,Quarter
5425,16934366,16955870,1,52,Eighth
5426,16934366,16955870,1,40,Eighth
5427,16955870,16970718,1,28,Eighth
5428,16955870,16970718,1,40,Eighth
5429,16970718,17018846,43,60,Tied Quarter-Sixteenth
5430,16970718,17018846,1,60,Tied Quarter-Sixteenth
5431,16970718,17018846,1,72,Tied Quarter-Sixteenth
5432,16970718,17018846,42,69,Tied Quarter-Sixteenth
5433,16970718,16991710,1,33,Eighth
5434,16970718,17018846,41,72,Tied Quarter-Sixteenth
5435,16970718,17018846,1,69,Tied Quarter-Sixteenth
5436,16970718,16991710,1,45,Eighth
5437,16991710,17008094,1,40,Eighth
5438,16991710,17008094,1,52,Eighth
5439,17008094,17025502,1,45,Eighth
5440,17008094,17025502,1,57,Eighth
5441,17025502,17044958,1,55,Eighth
5442,17025502,17044958,42,70,Eighth
5443,17025502,17044958,1,72,Eighth
5444,17025502,17044958,1,70,Eighth
5445,17025502,17044958,1,43,Eighth
5446,17025502,17044958,1,64,Eighth
5447,17025502,17044958,43,64,Eighth
5448,17025502,17044958,41,72,Eighth
5449,17044958,17080286,42,69,Quarter
5450,17044958,17079774,1,63,Quarter
5451,17044958,17079774,1,69,Quarter
5452,17044958,17063390,43,65,Eighth
5453,17044958,17063390,1,41,Eighth
5454,17044958,17063390,1,72,Eighth
5455,17044958,17063390,41,72,Eighth
5456,17044958,17063390,1,53,Eighth
5457,17063390,17079774,1,73,Eighth
5458,17063390,17080286,1,29,Eighth
5459,17063390,17080286,1,41,Eighth
5460,17063390,17080286,41,73,Eighth
5461,17063390,17079774,43,63,Eighth
5462,17080286,17101278,1,46,Eighth
5463,17080286,17133022,42,70,Tied Quarter-Sixteenth
5464,17080286,17133022,43,62,Tied Quarter-Sixteenth
5465,17080286,17133022,1,62,Tied Quarter-Sixteenth
5466,17080286,17133022,41,74,Tied Quarter-Sixteenth
5467,17080286,17133022,1,70,Tied Quarter-Sixteenth
5468,17080286,17133022,1,74,Tied Quarter-Sixteenth
5469,17080286,17101278,1,34,Eighth
5470,17101278,17118686,1,53,Eighth
5471,17101278,17118686,1,41,Eighth
5472,17118686,17139678,1,58,Eighth
5473,17118686,17139678,1,46,Eighth
5474,17139678,17160158,41,74,Eighth
5475,17139678,17160158,1,74,Eighth
5476,17139678,17160158,1,65,Eighth
5477,17139678,17160158,1,70,Eighth
5478,17139678,17160158,1,56,Eighth
5479,17139678,17180126,42,70,Quarter
5480,17139678,17160158,1,44,Eighth
5481,17139678,17160158,43,65,Eighth
5482,17160670,17180126,43,67,Eighth
5483,17160670,17180638,41,75,Eighth
5484,17160670,17180638,1,43,Eighth
5485,17160670,17180638,1,55,Eighth
5486,17160670,17180638,1,75,Eighth
5487,17160670,17180638,1,67,Eighth
5488,17160670,17180638,1,70,Eighth
5489,17180638,17201630,41,76,Eighth
5490,17180638,17201630,1,70,Eighth
5491,17180638,17201630,1,76,Eighth
5492,17180638,17201630,43,67,Eighth
5493,17180638,17201630,1,67,Eighth
5494,17180638,17201630,1,48,Eighth
5495,17180638,17201630,42,70,Eighth
5496,17180638,17201630,1,36,Eighth
5497,17201630,17254878,1,41,Dotted Quarter
5498,17201630,17254878,1,29,Dotted Quarter
5499,17201630,17239006,42,72,Quarter
5500,17201630,17239006,1,72,Quarter
5501,17201630,17221086,41,77,Eighth
5502,17201630,17221086,1,77,Eighth
5503,17201630,17221086,43,69,Eighth
5504,17201630,17221086,1,69,Eighth
5505,17221086,17239006,41,76,Eighth
5506,17221086,17239006,43,67,Eighth
5507,17221086,17239006,1,67,Eighth
5508,17221086,17239006,1,76,Eighth
5509,17239006,17254878,43,65,Eighth
5510,17239006,17270750,42,69,Dotted Eighth
5511,17239006,17254878,41,74,Eighth
5512,17239006,17254878,1,65,Eighth
5513,17239006,17277406,1,69,Quarter
5514,17239006,17254878,1,74,Eighth
5515,17254878,17277406,1,30,Eighth
5516,17254878,17277406,1,72,Eighth
5517,17254878,17277406,43,63,Eighth
5518,17254878,17277406,41,72,Eighth
5519,17254878,17277406,1,63,Eighth
5520,17254878,17277406,1,42,Eighth
5521,17277406,17331166,43,62,Tied Quarter-Sixteenth
5522,17277406,17311710,1,31,Dotted Eighth
5523,17277406,17311710,1,43,Dotted Eighth
